FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2005,07-05-2001,1400,,,0.1,A,36.78337,-118.52432,CA,,
2005,07-05-2001,1600,,,0.1,A,36.77653,-118.46603,CA,,
2005,07-05-2001,1600,,,0.1,A,36.81828,-118.5842,CA,,
2005,07-11-2001,1200,,,0.1,A,36.71254,-118.60487,CA,,
2005,07-12-2001,830,,,0.1,A,37.11819,-118.64277,CA,,
2005,07-17-2001,1823,,,10,C,36.93392,-118.6578,CA,,
2005,07-18-2001,1945,1,2030,0.5,B,36.50651,-118.62271,CA,,
2005,07-30-2001,1451,,,2213,D and above,36.96043,-118.6996,CA,,
2005,08-29-2001,1430,,,0.1,A,36.39617,-118.5204,CA,,
2005,08-31-2001,1541,,,0.2,A,36.91508,-118.62594,CA,,
2005,09-02-2001,1215,,,0.2,A,36.44269,-118.36299,CA,,
2005,09-04-2001,1148,,,508,D and above,36.4185,-118.67104,CA,,
2005,06-01-2002,835,3,1103,0.2,A,36.38977,-118.74981,CA,,
2005,06-01-2002,930,,,8.6,B,36.57087,-118.74639,CA,,
2005,06-01-2002,1900,1,1800,0.1,A,36.60201,-118.73929,CA,,
2005,07-13-2002,1600,,,0.1,A,36.91782,-118.64516,CA,,
2005,07-13-2002,1600,,,0.7,B,36.46097,-118.70694,CA,,
